SCHOOL NAME,CODE,ENTRY,ENGLISH,KISWAHILI,K. S. L.,MATHS,SCIENCE,SSTR,MEAN,RANK,NATIONAL,DISTRICT_NAME,School code,county code,county name
NDEMU,514209,45.0,36.71,47.35,0.0,35.86,33.77,36.24,189.93,271,20498,LAIKIPIA EAST,30514209,30,LAIKIPIA
NDENDERU,205110,77.0,47.72,49.16,0.0,36.19,34.92,40.44,208.43,639,18470,KIAMBU,11205110,11,KIAMBU
NDENGA,725106,31.0,51.41,38.7,0.0,48.29,54.19,54.22,246.81,315,10363,UGENYA,42725106,42,SIAYA
NDENGELWA,602113,50.0,55.7,58.28,0.0,56.7,58.6,61.38,290.66,81,3189,BUNGOMA SOUTH,36602113,36,BUNGOMA
NDERA,208208,75.0,41.85,45.89,0.0,46.13,41.61,41.7,217.18,367,16980,MURANG'A SOUTH,10208208,10,MURANG'A
NDERE,724128,44.0,49.43,32.5,0.0,51.38,49.04,46.0,228.35,603,14769,NDHIWA,41724128,41,HOMA BAY
NDERE,724128,44.0,49.43,32.5,0.0,51.38,49.04,46.0,228.35,603,14769,NDHIWA,41731308,41,HOMA BAY
NDERE,731308,16.0,39.06,29.56,0.0,42.12,51.93,58.5,221.17,664,16207,RACHUONYO NORTH,41724128,41,HOMA BAY
NDERE,731308,16.0,39.06,29.56,0.0,42.12,51.93,58.5,221.17,664,16207,RACHUONYO NORTH,41731308,41,HOMA BAY
NDERE BOYS BOARDING,726133,77.0,75.44,79.03,0.0,66.41,65.07,78.58,364.53,1,162,GEM,42726133,42,SIAYA
NDERE MIXED,726112,38.0,58.18,48.81,0.0,48.1,56.78,50.6,262.47,172,6915,GEM,42726112,42,SIAYA
NDERE/ALINGA,712318,18.0,43.16,33.77,0.0,45.88,48.0,46.83,217.64,551,16874,BONDO,42712318,42,SIAYA
NDEREMA DEB,720144,20.0,38.0,50.95,0.0,50.75,52.35,48.95,241.0,202,11739,BORABU,43720144,43,NYAMIRA
NDERETI ORPHANAGE PRIMARY,727232,8.0,62.37,65.37,0.0,53.37,60.0,57.62,298.73,66,2558,KENYENYA,40727232,40,KISII
NDERI,230301,82.0,52.78,43.85,0.0,41.13,41.04,41.96,220.76,546,16284,KIKUYU,11230301,11,KIAMBU
NDERI SACRED HEART,230312,10.0,46.2,61.0,0.0,41.4,36.1,42.5,227.2,494,15003,KIKUYU,,,
NDERIO,523139,16.0,46.12,50.68,0.0,53.56,53.68,52.56,256.6,349,8153,NANDI SOUTH,29523139,29,NANDI
NDERIT,570101,29.0,38.62,48.37,0.0,39.44,40.72,39.13,206.28,637,18797,,27570101,27,NAKURU
NDERU,211407,50.0,41.64,34.72,0.0,35.36,31.8,33.56,177.08,788,21209,LIMURU,11211407,11,KIAMBU
NDETANI,353113,26.0,43.07,44.96,0.0,64.5,56.0,49.76,258.29,199,7777,,13353113,13,KITUI
NDEU,104113,31.0,41.06,42.58,0.0,43.35,46.12,42.77,215.88,41,17246,LAMU WEST,6104113,6,LAMU
NDHERE,712134,12.0,44.25,26.91,0.0,37.91,40.33,38.33,187.73,618,20652,BONDO,,,
NDHERE M,721134,19.0,45.84,34.26,0.0,51.05,52.1,49.68,232.93,442,13660,RARIEDA,42721134,42,SIAYA
NDHIWA,724110,88.0,52.43,36.45,0.0,46.46,50.2,47.01,232.55,553,13756,NDHIWA,41724110,41,HOMA BAY
NDHOLE,731410,15.0,51.73,35.73,0.0,48.2,47.0,48.46,231.12,568,14129,RACHUONYO NORTH,41731410,41,HOMA BAY
NDHURU,730307,12.0,43.58,28.0,0.0,52.25,56.16,50.66,230.65,576,14241,MBITA,41730307,41,HOMA BAY
NDIAINI,219108,18.0,60.27,48.72,0.0,56.16,52.27,52.22,269.64,142,5695,MUKURWEINI,8219108,8,NYERI
NDIAMUMO,338208,23.0,38.82,45.86,0.0,41.47,43.34,45.65,215.14,689,17370,MWINGI EAST,13338208,13,KITUI
NDIANI,310221,23.0,44.43,41.78,0.0,38.0,46.73,45.21,216.15,676,17198,MWINGI CENTRAL,13310221,13,KITUI
NDIARA,215212,26.0,47.5,46.26,0.0,47.19,49.34,56.57,246.86,182,10352,KIPIPIRI,7215212,7,NYANDARUA
NDIBAI,570105,39.0,54.05,53.69,0.0,52.56,56.64,48.71,265.65,210,6343,,27570105,27,NAKURU
NDIGARU,223106,18.0,46.38,43.33,0.0,42.0,44.11,43.22,219.04,275,16629,KIRINYAGA WEST,9223106,9,KIRINYAGA
NDIGE,565103,43.0,51.46,50.93,0.0,55.09,48.67,49.3,255.45,256,8391,KURESOI,,,
NDIGIRIA,116318,27.0,40.88,53.88,0.0,38.0,44.55,39.77,217.08,266,17001,GANZE,4116318,4,KILIFI
NDIGWA,721110,28.0,46.92,44.42,0.0,58.07,54.32,57.35,261.08,186,7196,RARIEDA,42721110,42,SIAYA
NDIINE,304222,30.0,28.7,31.46,0.0,29.83,21.56,22.26,133.81,789,21788,IMENTI NORTH,15304222,15,MERU
NDIINI,235201,70.0,46.04,42.41,0.0,38.17,39.84,41.2,207.66,651,18586,RUIRU,11235201,11,KIAMBU
NDIINI,235201,70.0,46.04,42.41,0.0,38.17,39.84,41.2,207.66,651,18586,RUIRU,13317113,13,KITUI
NDIINI,317113,31.0,43.12,52.7,0.0,43.64,50.22,51.38,241.06,372,11725,MUTOMO,11235201,11,KIAMBU
NDIINI,317113,31.0,43.12,52.7,0.0,43.64,50.22,51.38,241.06,372,11725,MUTOMO,13317113,13,KITUI
NDIKO,236307,105.0,41.14,51.5,0.0,43.0,42.03,39.35,217.02,570,17013,GATUNDU NORTH,11236307,11,KIAMBU
NDIKWE,204202,33.0,48.81,44.36,0.0,45.3,45.18,44.63,228.28,285,14782,MURANG'A EAST,10204202,10,MURANG'A
NDILE,115204,57.0,41.61,46.66,0.0,40.4,42.07,39.0,209.74,138,18251,VOI,1115204,1,TAITA TAVETA
NDILI,357111,24.0,42.45,37.87,0.0,47.91,45.45,38.83,212.51,721,17814,,13357111,13,KITUI
NDILILI,317222,18.0,38.77,40.33,0.0,48.22,49.16,38.61,215.09,691,17379,MUTOMO,13317222,13,KITUI
NDIMA INI,217210,35.0,51.8,44.65,0.0,42.31,46.28,43.82,228.86,322,14637,MATHIRA EAST,8217210,8,NYERI
NDIMA INI A I P C A ACADE,217228,18.0,59.22,46.38,0.0,43.88,49.22,46.72,245.42,224,10695,MATHIRA EAST,,,
NDIMA KANINI,217124,24.0,66.37,59.75,0.0,67.83,63.95,68.58,326.48,46,1160,MATHIRA EAST,8217124,8,NYERI
NDIMU,506131,88.0,46.8,46.95,0.0,45.84,43.73,48.32,231.64,409,14002,NAKURU MUNICIPALITY,27506131,27,NAKURU
NDIMU D.E.B,538119,61.0,42.21,38.21,0.0,42.91,34.13,39.11,196.57,690,19913,MOLO,27538119,27,NAKURU
NDINDIKA,556234,26.0,64.69,47.69,0.0,55.73,56.57,56.26,280.94,42,4121,NYAHURURU,30556234,30,LAIKIPIA
NDINDIRUKU,224110,58.0,46.63,43.46,0.0,43.62,42.32,41.43,217.46,276,16910,KIRINYAGA SOUTH,9224110,9,KIRINYAGA
NDINTUNE,326229,9.0,34.77,39.22,0.0,39.0,38.66,35.77,187.42,367,20676,MAARA,19326229,19,THARAKANITHI
NDIRA,712108,32.0,60.68,50.78,0.0,67.59,59.71,55.25,294.01,40,2892,BONDO,42712108,42,SIAYA
NDIRA KOKOTH,724210,13.0,45.0,24.46,0.0,46.3,57.38,52.15,225.29,634,15386,NDHIWA,41724210,41,HOMA BAY
NDIRETI,232101,50.0,40.0,38.52,0.0,40.04,37.34,37.9,193.8,739,20175,GITHUNGURI,11232101,11,KIAMBU
NDIRITI,210219,41.0,55.9,57.56,0.0,51.85,50.04,54.41,269.76,141,5676,KIENI EAST,8210219,8,NYERI
NDIRITI,210219,41.0,55.9,57.56,0.0,51.85,50.04,54.41,269.76,141,5676,KIENI EAST,9223109,9,KIRINYAGA
NDIRITI,223109,58.0,50.32,43.94,0.0,48.74,47.48,46.34,236.82,252,12753,KIRINYAGA WEST,8210219,8,NYERI
NDIRITI,223109,58.0,50.32,43.94,0.0,48.74,47.48,46.34,236.82,252,12753,KIRINYAGA WEST,9223109,9,KIRINYAGA
NDIRU,704244,27.0,52.74,29.4,0.0,52.66,52.51,53.88,241.19,443,11696,HOMA BAY,39714104,39,KISUMU
NDIRU,704244,27.0,52.74,29.4,0.0,52.66,52.51,53.88,241.19,443,11696,HOMA BAY,41704244,41,HOMA BAY
NDIRU,704244,27.0,52.74,29.4,0.0,52.66,52.51,53.88,241.19,443,11696,HOMA BAY,42726224,42,SIAYA
NDIRU,714104,36.0,56.88,37.97,0.0,55.8,57.13,55.36,263.14,225,6797,KISUMU WEST,39714104,39,KISUMU
NDIRU,714104,36.0,56.88,37.97,0.0,55.8,57.13,55.36,263.14,225,6797,KISUMU WEST,41704244,41,HOMA BAY
NDIRU,714104,36.0,56.88,37.97,0.0,55.8,57.13,55.36,263.14,225,6797,KISUMU WEST,42726224,42,SIAYA
NDIRU,726224,23.0,49.21,41.43,0.0,49.91,57.0,48.86,246.41,318,10460,GEM,39714104,39,KISUMU
NDIRU,726224,23.0,49.21,41.43,0.0,49.91,57.0,48.86,246.41,318,10460,GEM,41704244,41,HOMA BAY
NDIRU,726224,23.0,49.21,41.43,0.0,49.91,57.0,48.86,246.41,318,10460,GEM,42726224,42,SIAYA
NDIRUNI,308325,10.0,48.3,40.7,0.0,46.2,55.9,45.8,236.9,212,12733,MERU SOUTH,19308325,19,THARAKANITHI
NDISI,705244,5.0,42.4,32.0,0.0,38.4,38.8,40.2,191.8,614,20369,SIAYA,41724111,41,HOMA BAY
NDISI,705244,5.0,42.4,32.0,0.0,38.4,38.8,40.2,191.8,614,20369,SIAYA,42705244,42,SIAYA
NDISI,724111,19.0,56.26,42.47,0.0,63.21,55.0,59.78,276.72,137,4644,NDHIWA,41724111,41,HOMA BAY
NDISI,724111,19.0,56.26,42.47,0.0,63.21,55.0,59.78,276.72,137,4644,NDHIWA,42705244,42,SIAYA
NDITHI,310216,17.0,44.52,44.29,0.0,50.76,51.29,47.76,238.62,407,12306,MWINGI CENTRAL,13310216,13,KITUI
NDITHINI,302174,16.0,40.06,42.87,0.0,47.87,43.43,35.93,210.16,746,18187,KITUI CENTRAL,12343228,12,MACHAKOS
NDITHINI,302174,16.0,40.06,42.87,0.0,47.87,43.43,35.93,210.16,746,18187,KITUI CENTRAL,13302174,13,KITUI
NDITHINI,302174,16.0,40.06,42.87,0.0,47.87,43.43,35.93,210.16,746,18187,KITUI CENTRAL,18346107,18,MAKUENI
NDITHINI,343228,57.0,43.63,51.61,0.0,44.66,48.03,41.73,229.66,575,14472,MASINGA,12343228,12,MACHAKOS
NDITHINI,343228,57.0,43.63,51.61,0.0,44.66,48.03,41.73,229.66,575,14472,MASINGA,13302174,13,KITUI
NDITHINI,343228,57.0,43.63,51.61,0.0,44.66,48.03,41.73,229.66,575,14472,MASINGA,18346107,18,MAKUENI
NDITHINI,346107,17.0,40.94,40.52,0.0,41.05,49.76,43.23,215.5,825,17320,MBOONI EAST,12343228,12,MACHAKOS
NDITHINI,346107,17.0,40.94,40.52,0.0,41.05,49.76,43.23,215.5,825,17320,MBOONI EAST,13302174,13,KITUI
NDITHINI,346107,17.0,40.94,40.52,0.0,41.05,49.76,43.23,215.5,825,17320,MBOONI EAST,18346107,18,MAKUENI
NDITHIRI,341137,14.0,46.64,54.64,0.0,48.78,59.57,48.92,258.55,137,7729,MBEERE SOUTH,14341137,14,EMBU
NDITIME,332211,15.0,30.8,30.86,0.0,40.86,35.26,32.26,170.04,974,21465,MUTITO,13332211,13,KITUI
NDIUNI,315223,30.0,42.4,40.9,0.0,54.5,50.36,42.13,230.29,568,14330,YATTA,12315223,12,MACHAKOS
NDIUNI,315223,30.0,42.4,40.9,0.0,54.5,50.36,42.13,230.29,568,14330,YATTA,13360128,13,KITUI
NDIUNI,315223,30.0,42.4,40.9,0.0,54.5,50.36,42.13,230.29,568,14330,YATTA,19342108,19,THARAKANITHI
NDIUNI,342108,17.0,51.35,61.35,0.0,60.82,61.64,53.82,288.98,56,3329,THARAKA NORTH,12315223,12,MACHAKOS
NDIUNI,342108,17.0,51.35,61.35,0.0,60.82,61.64,53.82,288.98,56,3329,THARAKA NORTH,13360128,13,KITUI
NDIUNI,342108,17.0,51.35,61.35,0.0,60.82,61.64,53.82,288.98,56,3329,THARAKA NORTH,19342108,19,THARAKANITHI
NDIUNI,360128,70.0,41.27,46.57,0.0,42.94,43.12,39.75,213.65,705,17599,,12315223,12,MACHAKOS
NDIUNI,360128,70.0,41.27,46.57,0.0,42.94,43.12,39.75,213.65,705,17599,,13360128,13,KITUI
NDIUNI,360128,70.0,41.27,46.57,0.0,42.94,43.12,39.75,213.65,705,17599,,19342108,19,THARAKANITHI
NDIVAI,201140,18.0,45.0,45.16,0.0,39.0,42.16,40.44,211.76,342,17933,Nyandarua North,7201140,7,NYANDARUA
NDIVISI FYM,613217,44.0,39.18,47.43,0.0,44.5,42.38,41.11,214.6,568,17452,BUNGOMA EAST,36613217,36,BUNGOMA
NDIVUNI,357151,23.0,50.21,48.69,0.0,57.04,55.78,52.04,263.76,154,6675,,13357151,13,KITUI
NDIWA,214165,14.0,52.42,54.35,0.0,50.64,56.71,53.71,267.83,114,5988,NYANDARUA WEST,7214165,7,NYANDARUA
NDIWA,214165,14.0,52.42,54.35,0.0,50.64,56.71,53.71,267.83,114,5988,NYANDARUA WEST,44729208,44,MIGORI
NDIWA,729208,19.0,46.84,38.36,0.0,50.21,56.68,58.42,250.51,238,9493,NYATIKE,7214165,7,NYANDARUA
NDIWA,729208,19.0,46.84,38.36,0.0,50.21,56.68,58.42,250.51,238,9493,NYATIKE,44729208,44,MIGORI
NDIWO,705331,15.0,52.8,47.06,0.0,67.4,61.6,56.33,285.19,64,3681,SIAYA,42705331,42,SIAYA
NDIWO,705331,15.0,52.8,47.06,0.0,67.4,61.6,56.33,285.19,64,3681,SIAYA,42712319,42,SIAYA
NDIWO,712319,20.0,55.6,41.25,0.0,52.0,51.25,53.35,253.45,254,8817,BONDO,42705331,42,SIAYA
NDIWO,712319,20.0,55.6,41.25,0.0,52.0,51.25,53.35,253.45,254,8817,BONDO,42712319,42,SIAYA
NDOGINO,201126,36.0,39.05,36.5,0.0,37.8,37.8,34.86,186.01,416,20761,Nyandarua North,7201126,7,NYANDARUA
NDOGO,570221,15.0,39.53,52.26,0.0,40.26,50.2,46.6,228.85,422,14645,,27570221,27,NAKURU
NDOHIVYO,109514,74.0,34.86,43.12,0.0,37.66,44.28,37.63,197.55,232,19810,KINANGO,2109514,2,KWALE
NDOINET,565231,24.0,43.83,42.62,0.0,53.66,55.04,51.91,247.06,311,10305,KURESOI,27565231,27,NAKURU
NDOLELI,337123,20.0,38.2,43.9,0.0,40.85,35.05,34.45,192.45,688,20317,IGEMBE NORTH,15337123,15,MERU
NDOLO,336202,44.0,46.27,50.56,0.0,57.47,52.2,51.54,258.04,460,7825,KILUNGU,18336202,18,MAKUENI
NDOME,115201,65.0,38.98,46.35,0.0,39.92,44.75,43.07,213.07,130,17711,VOI,1115201,1,TAITA TAVETA
NDONGA,227311,38.0,38.89,37.42,0.0,44.57,36.81,35.92,193.61,526,20194,KIGUMO,10227311,10,MURANG'A
NDONGORO,230109,36.0,55.27,50.63,0.0,49.55,57.47,48.88,261.8,311,7044,KIKUYU,11230109,11,KIAMBU
NDONGUNI,348139,11.0,45.9,50.63,0.0,59.9,61.36,58.72,276.51,236,4670,MAKINDU,18348139,18,MAKUENI
NDONYO,707240,15.0,43.46,36.2,0.0,51.0,51.26,45.53,227.45,404,14954,MIGORI,42721135,42,SIAYA
NDONYO,707240,15.0,43.46,36.2,0.0,51.0,51.26,45.53,227.45,404,14954,MIGORI,44707240,44,MIGORI
NDONYO,707240,15.0,43.46,36.2,0.0,51.0,51.26,45.53,227.45,404,14954,MIGORI,44717115,44,MIGORI
NDONYO,717115,17.0,46.05,36.29,0.0,46.29,49.23,62.23,240.09,307,11963,RONGO,42721135,42,SIAYA
NDONYO,717115,17.0,46.05,36.29,0.0,46.29,49.23,62.23,240.09,307,11963,RONGO,44707240,44,MIGORI
NDONYO,717115,17.0,46.05,36.29,0.0,46.29,49.23,62.23,240.09,307,11963,RONGO,44717115,44,MIGORI
NDONYO,721135,20.0,41.45,33.15,0.0,51.1,51.1,50.6,227.4,482,14958,RARIEDA,42721135,42,SIAYA
NDONYO,721135,20.0,41.45,33.15,0.0,51.1,51.1,50.6,227.4,482,14958,RARIEDA,44707240,44,MIGORI
NDONYO,721135,20.0,41.45,33.15,0.0,51.1,51.1,50.6,227.4,482,14958,RARIEDA,44717115,44,MIGORI
NDONYO D.E.B,719240,21.0,43.8,40.8,0.0,48.19,48.76,47.14,228.69,435,14688,SOUTH GUCHA,40719240,40,KISII
NDONYO WASIN,526204,35.0,42.34,42.05,0.0,46.34,46.4,44.97,222.1,68,16023,SAMBURU EAST,22526204,22,SAMBURU
NDONYOMARE,512229,15.0,49.4,35.66,0.0,43.8,49.33,49.0,227.19,323,15006,KERICHO,28512229,28,KERICHO
NDONYONGARIA,540307,18.0,53.77,47.94,0.0,55.72,49.11,57.11,263.65,290,6700,NANDI NORTH,29540307,29,NANDI
NDOO,350251,20.0,33.15,42.95,0.0,38.3,33.0,31.15,178.55,959,21155,MUMONI,13350251,13,KITUI
NDOONI,332239,20.0,48.5,49.3,0.0,51.9,50.45,50.0,250.15,280,9585,MUTITO,13332239,13,KITUI
NDOONI,332239,20.0,48.5,49.3,0.0,51.9,50.45,50.0,250.15,280,9585,MUTITO,13352303,13,KITUI
NDOONI,352303,34.0,47.08,55.82,0.0,56.44,49.38,49.26,257.98,204,7846,TSEIKURU,13332239,13,KITUI
NDOONI,352303,34.0,47.08,55.82,0.0,56.44,49.38,49.26,257.98,204,7846,TSEIKURU,13352303,13,KITUI
NDORI,704245,26.0,42.84,25.69,0.0,49.42,46.96,45.69,210.6,745,18108,HOMA BAY,41704245,41,HOMA BAY
NDORI,704245,26.0,42.84,25.69,0.0,49.42,46.96,45.69,210.6,745,18108,HOMA BAY,42726208,42,SIAYA
NDORI,726208,22.0,60.54,49.54,0.0,63.59,61.72,56.18,291.57,49,3110,GEM,41704245,41,HOMA BAY
NDORI,726208,22.0,60.54,49.54,0.0,63.59,61.72,56.18,291.57,49,3110,GEM,42726208,42,SIAYA
NDORI B.C,733224,23.0,58.52,46.34,0.0,54.13,52.3,52.08,263.37,222,6745,NYAKACH,39733224,39,KISUMU
NDORI R.C,733133,23.0,64.47,50.82,0.0,58.73,62.56,59.21,295.79,85,2754,NYAKACH,39733133,39,KISUMU
NDOROME,208233,24.0,42.08,49.04,0.0,43.04,38.79,41.66,214.61,389,17447,MURANG'A SOUTH,9239106,9,KIRINYAGA
NDOROME,208233,24.0,42.08,49.04,0.0,43.04,38.79,41.66,214.61,389,17447,MURANG'A SOUTH,10208233,10,MURANG'A
NDOROME,239106,61.0,47.54,49.81,0.0,50.65,56.88,49.36,254.24,193,8657,,9239106,9,KIRINYAGA
NDOROME,239106,61.0,47.54,49.81,0.0,50.65,56.88,49.36,254.24,193,8657,,10208233,10,MURANG'A
NDOROTO,537121,53.0,40.58,41.24,0.0,39.94,41.54,40.33,203.63,652,19152,NAIVASHA,27537121,27,NAKURU
NDOSWA,538128,26.0,38.57,39.5,0.0,41.76,39.15,41.03,200.01,673,19564,MOLO,27538128,27,NAKURU
NDOTHUA,216110,30.0,51.1,44.9,0.0,40.6,49.8,45.43,231.83,248,13947,KINANGOP,7216110,7,NYANDARUA
NDOVEA,324314,44.0,47.25,50.13,0.0,52.31,49.84,44.63,244.16,642,10991,NZAUI,18324314,18,MAKUENI
NDOVOINI,330130,16.0,46.06,56.62,0.0,45.06,51.25,51.37,250.36,355,9540,ATHI RIVER,12330130,12,MACHAKOS
NDOVOINI,330130,16.0,46.06,56.62,0.0,45.06,51.25,51.37,250.36,355,9540,ATHI RIVER,12343229,12,MACHAKOS
NDOVOINI,330130,16.0,46.06,56.62,0.0,45.06,51.25,51.37,250.36,355,9540,ATHI RIVER,12345411,12,MACHAKOS
NDOVOINI,330130,16.0,46.06,56.62,0.0,45.06,51.25,51.37,250.36,355,9540,ATHI RIVER,13332241,13,KITUI
NDOVOINI,332241,12.0,34.5,40.25,0.0,35.91,31.0,27.5,169.16,977,21492,MUTITO,12330130,12,MACHAKOS
NDOVOINI,332241,12.0,34.5,40.25,0.0,35.91,31.0,27.5,169.16,977,21492,MUTITO,12343229,12,MACHAKOS
NDOVOINI,332241,12.0,34.5,40.25,0.0,35.91,31.0,27.5,169.16,977,21492,MUTITO,12345411,12,MACHAKOS
NDOVOINI,332241,12.0,34.5,40.25,0.0,35.91,31.0,27.5,169.16,977,21492,MUTITO,13332241,13,KITUI
NDOVOINI,343229,18.0,50.38,57.5,0.0,61.61,57.55,45.05,272.09,171,5298,MASINGA,12330130,12,MACHAKOS
NDOVOINI,343229,18.0,50.38,57.5,0.0,61.61,57.55,45.05,272.09,171,5298,MASINGA,12343229,12,MACHAKOS
NDOVOINI,343229,18.0,50.38,57.5,0.0,61.61,57.55,45.05,272.09,171,5298,MASINGA,12345411,12,MACHAKOS
NDOVOINI,343229,18.0,50.38,57.5,0.0,61.61,57.55,45.05,272.09,171,5298,MASINGA,13332241,13,KITUI
NDOVOINI,345411,23.0,45.86,59.04,0.0,50.56,47.91,45.69,249.06,367,9829,MATUNGULU,12330130,12,MACHAKOS
NDOVOINI,345411,23.0,45.86,59.04,0.0,50.56,47.91,45.69,249.06,367,9829,MATUNGULU,12343229,12,MACHAKOS
NDOVOINI,345411,23.0,45.86,59.04,0.0,50.56,47.91,45.69,249.06,367,9829,MATUNGULU,12345411,12,MACHAKOS
NDOVOINI,345411,23.0,45.86,59.04,0.0,50.56,47.91,45.69,249.06,367,9829,MATUNGULU,13332241,13,KITUI
NDU-INI,229119,31.0,38.25,48.35,0.0,41.29,44.38,40.61,212.88,405,17741,KANGEMA,10229119,10,MURANG'A
NDUBAI,508232,31.0,47.32,37.25,0.0,49.22,53.48,54.22,241.49,305,11609,BOMET,25508232,25,BOMET
NDUBENET,513307,36.0,45.27,49.94,0.0,52.27,54.94,51.44,253.86,367,8718,NANDI CENTRAL,29513307,29,NANDI
NDUBUSAT,539301,43.0,48.18,45.51,0.0,53.97,51.41,47.95,247.02,194,10317,KIPKELION,28539301,28,KERICHO
NDUBUSAT,539301,43.0,48.18,45.51,0.0,53.97,51.41,47.95,247.02,194,10317,KIPKELION,29541257,29,NANDI
NDUBUSAT,541257,18.0,50.11,53.94,0.0,64.16,56.61,58.05,282.87,170,3906,NANDI EAST,28539301,28,KERICHO
NDUBUSAT,541257,18.0,50.11,53.94,0.0,64.16,56.61,58.05,282.87,170,3906,NANDI EAST,29541257,29,NANDI
NDUCHI,212158,27.0,46.07,46.44,0.0,42.96,51.33,51.96,238.76,406,12276,GATUNDU,11212158,11,KIAMBU
NDUENI,323118,40.0,50.82,58.7,0.0,54.12,53.42,56.87,273.93,259,5010,MBOONI WEST,18323118,18,MAKUENI
NDUGA,731436,11.0,41.27,22.27,0.0,46.54,44.09,48.09,202.26,790,19303,RACHUONYO NORTH,39733134,39,KISUMU
NDUGA,731436,11.0,41.27,22.27,0.0,46.54,44.09,48.09,202.26,790,19303,RACHUONYO NORTH,41731436,41,HOMA BAY
NDUGA,733134,13.0,48.0,42.69,0.0,52.0,55.61,45.46,243.76,371,11083,NYAKACH,39733134,39,KISUMU
NDUGA,733134,13.0,48.0,42.69,0.0,52.0,55.61,45.46,243.76,371,11083,NYAKACH,41731436,41,HOMA BAY
NDUGAMANO,221108,30.0,53.63,54.83,0.0,58.96,53.66,52.1,273.18,133,5144,TETU,8221108,8,NYERI
NDUGAMANO,221108,30.0,53.63,54.83,0.0,58.96,53.66,52.1,273.18,133,5144,TETU,10227204,10,MURANG'A
NDUGAMANO,227204,42.0,55.09,50.83,0.0,55.35,55.73,48.21,265.21,121,6426,KIGUMO,8221108,8,NYERI
NDUGAMANO,227204,42.0,55.09,50.83,0.0,55.35,55.73,48.21,265.21,121,6426,KIGUMO,10227204,10,MURANG'A
NDUGUMNAMI,116320,47.0,49.61,61.04,0.0,48.61,48.02,45.76,253.04,140,8898,GANZE,4116320,4,KILIFI
NDULA,233102,51.0,50.7,50.21,0.0,40.5,44.5,44.94,230.85,463,14192,THIKA EAST,11233102,11,KIAMBU
NDULELE,540109,36.0,50.72,52.3,0.0,49.19,53.0,52.47,257.68,337,7906,NANDI NORTH,29540109,29,NANDI
NDULIKYE,332208,15.0,39.8,51.26,0.0,41.93,41.46,44.66,219.11,630,16614,MUTITO,13332208,13,KITUI
NDULU,324108,19.0,45.31,47.89,0.0,51.63,52.05,42.89,239.77,689,12027,NZAUI,18324108,18,MAKUENI
NDULUKU,314223,9.0,53.88,51.55,0.0,51.55,49.11,51.77,257.86,282,7869,MWALA,12314223,12,MACHAKOS
NDULUKU,314223,9.0,53.88,51.55,0.0,51.55,49.11,51.77,257.86,282,7869,MWALA,18346140,18,MAKUENI
NDULUKU,346140,37.0,46.62,60.32,0.0,60.21,62.75,51.94,281.84,188,4005,MBOONI EAST,12314223,12,MACHAKOS
NDULUKU,346140,37.0,46.62,60.32,0.0,60.21,62.75,51.94,281.84,188,4005,MBOONI EAST,18346140,18,MAKUENI
NDULUMA,349105,47.0,40.46,45.04,0.0,42.4,39.46,41.63,208.99,597,18360,TIGANIA EAST,15349105,15,MERU
NDULUNI,317233,29.0,40.79,44.2,0.0,46.1,41.03,40.13,212.25,724,17855,MUTOMO,13317233,13,KITUI
NDULUNI,317233,29.0,40.79,44.2,0.0,46.1,41.03,40.13,212.25,724,17855,MUTOMO,18347235,18,MAKUENI
NDULUNI,317233,29.0,40.79,44.2,0.0,46.1,41.03,40.13,212.25,724,17855,MUTOMO,18348126,18,MAKUENI
NDULUNI,347235,29.0,48.03,55.06,0.0,56.75,51.65,46.37,257.86,464,7864,MUKAA,13317233,13,KITUI
NDULUNI,347235,29.0,48.03,55.06,0.0,56.75,51.65,46.37,257.86,464,7864,MUKAA,18347235,18,MAKUENI
NDULUNI,347235,29.0,48.03,55.06,0.0,56.75,51.65,46.37,257.86,464,7864,MUKAA,18348126,18,MAKUENI
NDULUNI,348126,11.0,36.72,41.18,0.0,47.09,50.54,54.81,230.34,772,14318,MAKINDU,13317233,13,KITUI
NDULUNI,348126,11.0,36.72,41.18,0.0,47.09,50.54,54.81,230.34,772,14318,MAKINDU,18347235,18,MAKUENI
NDULUNI,348126,11.0,36.72,41.18,0.0,47.09,50.54,54.81,230.34,772,14318,MAKINDU,18348126,18,MAKUENI
NDULYA,345409,25.0,41.8,51.16,0.0,45.88,41.4,42.2,222.44,649,15947,MATUNGULU,12345409,12,MACHAKOS
NDUMA,230307,91.0,39.9,42.0,0.0,42.95,37.98,38.1,200.93,695,19464,KIKUYU,11230307,11,KIAMBU
NDUMANI,307316,25.0,47.36,47.64,0.0,51.84,48.2,50.44,245.48,626,10679,MAKUENI,18307316,18,MAKUENI
NDUMBERI,205206,145.0,42.48,43.43,0.0,38.28,37.64,38.03,199.86,702,19580,KIAMBU,11205206,11,KIAMBU
NDUMBI,212115,14.0,37.07,41.35,0.0,49.71,38.0,34.14,200.27,698,19531,GATUNDU,11212115,11,KIAMBU
NDUMBI,212115,14.0,37.07,41.35,0.0,49.71,38.0,34.14,200.27,698,19531,GATUNDU,18346127,18,MAKUENI
NDUMBI,346127,40.0,47.55,45.45,0.0,52.9,51.72,47.3,244.92,634,10817,MBOONI EAST,11212115,11,KIAMBU
NDUMBI,346127,40.0,47.55,45.45,0.0,52.9,51.72,47.3,244.92,634,10817,MBOONI EAST,18346127,18,MAKUENI
