School code,School Name,county code,county name
13332240,MITAANI,13,KITUI
13332241,NDOVOINI,13,KITUI
13332242,IMBUVUU,13,KITUI
13338101,MUI,13,KITUI
13338102,KALITINI,13,KITUI
13338103,LUNDI,13,KITUI
13338104,MUNYUNI,13,KITUI
13338105,KIMONGO,13,KITUI
13338106,KATEIKO,13,KITUI
13338107,MATHUKI,13,KITUI
13338108,KATHUMO,13,KITUI
13338109,YUMBU,13,KITUI
13338110,KYUME,13,KITUI
13338111,NGAA,13,KITUI
13338112,NDUVANI,13,KITUI
13338113,KALIKONI,13,KITUI
13338115,MWAMBUNI,13,KITUI
13338116,KAVOKO,13,KITUI
13338117,NZIA,13,KITUI
13338118,KAVALIKI,13,KITUI
13338119,NGILUNI,13,KITUI
13338120,KIVULA,13,KITUI
13338121,KANGILWA,13,KITUI
13338122,MUSOKANI,13,KITUI
13338123,KIVYUNI,13,KITUI
13338124,MUI KINGS ACA,13,KITUI
13338201,MAAI,13,KITUI
13338202,MUTHUKA,13,KITUI
13338203,KALANGA,13,KITUI
13338204,KWANGANGA,13,KITUI
13338205,KYAANGU,13,KITUI
13338206,MASAVI,13,KITUI
13338207,MULINDE,13,KITUI
13338208,NDIAMUMO,13,KITUI
13338209,MYUUNI,13,KITUI
13338210,UKASI,13,KITUI
13338211,KAMULEWA,13,KITUI
13338212,NZOUNI,13,KITUI
13338213,IVUUSYA,13,KITUI
13338214,NGUNI,13,KITUI
13338215,MWASUMA,13,KITUI
13338216,MUSOVO,13,KITUI
13338217,KIWANZA,13,KITUI
13338218,MWANIA,13,KITUI
13338219,KAVISU,13,KITUI
13338220,KIISU,13,KITUI
13338221,MBOTI,13,KITUI
13338222,KALULU PRI,13,KITUI
13338223,MANDOVE,13,KITUI
13338224,PRECIOUS MOMENT,13,KITUI
13338225,ST PATRICKS MIXED,13,KITUI
13338226,NZENGENI,13,KITUI
13338301,NUU DEB,13,KITUI
13338302,KAVINDU,13,KITUI
13338303,MUANGENI,13,KITUI
13338304,KAAI,13,KITUI
13338305,NYAANI,13,KITUI
13338306,WINGEMI,13,KITUI
13338307,YATWA,13,KITUI
13338308,MWAMBIU,13,KITUI
13338309,TUVAANI,13,KITUI
13338310,KATHANZE,13,KITUI
13338311,MUTYANGOME,13,KITUI
13338312,KAOMBE,13,KITUI
13338313,IMWAMBA,13,KITUI
13338314,KITHITUNI,13,KITUI
13338315,KAVUTI,13,KITUI
13338316,MUTULU,13,KITUI
13338317,NZANZU,13,KITUI
13338318,NGANGANI,13,KITUI
13338319,KALESI,13,KITUI
13338320,KYUMBE,13,KITUI
13338321,MATULANI,13,KITUI
13338322,KILIKU,13,KITUI
13338323,SYUMAKETHE,13,KITUI
13338324,NGUUENI,13,KITUI
13338325,IVIANI,13,KITUI
13338326,KAWELU,13,KITUI
13338327,KIVUNDUI,13,KITUI
13338329,KYUI HILLS ACADEMY,13,KITUI
13338330,NGIENI,13,KITUI
13338332,ST ANDREWS ACADEMY - NUU,13,KITUI
13339101,KEA,13,KITUI
13339102,KANGUUTHENI,13,KITUI
13339103,KITHAALANI,13,KITUI
13339104,MAKENGEKANI,13,KITUI
13339105,KYAMBOO,13,KITUI
13339106,KAVALYANI,13,KITUI
13339107,KALILUNI,13,KITUI
13339108,KAVILILO,13,KITUI
13339109,ITOLONI,13,KITUI
13339110,MIGWANI A I C,13,KITUI
13339111,MIGWANI DEB,13,KITUI
13339112,ITUMBI,13,KITUI
13339113,MUTHITHINI,13,KITUI
13339114,KALEMBWA,13,KITUI
13339115,KAMUTISYA,13,KITUI
13339116,KAIKUNGU,13,KITUI
13339117,KASAVANI,13,KITUI
13339118,NZAUNI,13,KITUI
13339119,KIKIINI,13,KITUI
13339120,MIGWANI TUMAINI ACADEMY,13,KITUI
13339121,THOKOA,13,KITUI
13339122,MUSUANI,13,KITUI
13339123,KITUMBI,13,KITUI
13339124,MBAU,13,KITUI
13339125,TUMILA,13,KITUI
13339126,KYOME,13,KITUI
13339127,NDALUNI,13,KITUI
13339128,MUUKUNI,13,KITUI
13339129,MISAI,13,KITUI
13339130,KATHITA,13,KITUI
13339131,SYOMUNGELE,13,KITUI
13339132,KANYEKINI,13,KITUI
13339133,RACE FIELD ACADEMY,13,KITUI
13339134,SPECIAL GRACE ACADEMY,13,KITUI
13339135,KATILE ACADEMY,13,KITUI
13339136,KEA HIGHLAND ACADEMY,13,KITUI
13339201,KANYAA,13,KITUI
13339202,KITULANI,13,KITUI
13339203,WINZYEEI,13,KITUI
13339204,KYUSYANI,13,KITUI
13339205,THAANA NZAU,13,KITUI
13339206,YENZUVA,13,KITUI
13339207,KILELA,13,KITUI
13339208,KASANGA,13,KITUI
13339209,KAVAINI,13,KITUI
13339210,THITANI,13,KITUI
13339211,MUUMBONI,13,KITUI
13339212,MAVUI,13,KITUI
13339213,WIKIVUVWA,13,KITUI
13339214,KASAVINI,13,KITUI
13339215,KYANGUNGI,13,KITUI
13339216,NZAWA,13,KITUI
13339217,NGUUTANI,13,KITUI
13339218,NGONGONI,13,KITUI
13339219,KAVOLOI,13,KITUI
13339220,MATHUNZINI,13,KITUI
13339221,KAKULULO,13,KITUI
13339222,MUTHIONI,13,KITUI
13339223,KATOTENI,13,KITUI
13339224,THIMU,13,KITUI
13339225,MUIMI,13,KITUI
13339226,KATUYU,13,KITUI
13339227,SYONGONI,13,KITUI
13339228,KWAKISENGA,13,KITUI
13339229,MAVUNI,13,KITUI
13339230,NGUUTANI ELITE SCHOOL,13,KITUI
13339231,NGUUTANI JUNIOR ACADEMY,13,KITUI
13339301,NZELUNI,13,KITUI
13339302,KAMUTUNGU,13,KITUI
13339303,ILALAMBYU,13,KITUI
13339304,KANYUUNI,13,KITUI
13339305,KILUNGU,13,KITUI
13339306,KWA KYELU,13,KITUI
13339307,MUNGALU,13,KITUI
13339308,NGONI,13,KITUI
13339309,NZATANI,13,KITUI
13339310,MUTHUNZUU,13,KITUI
13339311,NZELUNI ACADEMY,13,KITUI
13344101,MUVITHA,13,KITUI
13344102,YATTA,13,KITUI
13344103,KALIVINI,13,KITUI
13344104,KAWONGO,13,KITUI
13344105,MAMOLE,13,KITUI
13344106,ILIKA,13,KITUI
13344107,KYAINYA,13,KITUI
13344108,KYAITHANI,13,KITUI
13344109,WAIVUMBU,13,KITUI
13344110,MATULANI,13,KITUI
13344111,KATHOME,13,KITUI
13344112,NTHILANI,13,KITUI
13344113,KAMANYI,13,KITUI
13344114,KATHEMBONI,13,KITUI
13344115,MUKELENZUNI,13,KITUI
13344116,KALIMA,13,KITUI
13344117,KWA KILUI,13,KITUI
13344118,KYOSINI,13,KITUI
13344119,NGOVU,13,KITUI
13344120,NZEVE,13,KITUI
13344121,NGAKAANI,13,KITUI
13344122,NTHONGONI,13,KITUI
13344123,MUVYANI,13,KITUI
13344124,MUUSINI,13,KITUI
13344125,NDUNGUNI,13,KITUI
13344126,NDANDINI,13,KITUI
13344127,MANDU,13,KITUI
13344128,SYOMUNYU,13,KITUI
13344129,KANYANGI,13,KITUI
13344130,MANDONGOI,13,KITUI
13344131,SYOMAKANDA,13,KITUI
13344132,KISAUNI,13,KITUI
13344133,KANYONGONYO,13,KITUI
13344134,NZAMBIA,13,KITUI
13344135,MASIMBA,13,KITUI
13344136,NGOMONI,13,KITUI
13344137,KITHIIANI,13,KITUI
13344138,MBEETWANI,13,KITUI
13344139,KALULINI,13,KITUI
13344140,ITULANI,13,KITUI
13344141,KILISA,13,KITUI
13344142,KITOONI,13,KITUI
13344143,MATU,13,KITUI
13344144,KILUMYA,13,KITUI
13344145,KISAYANI,13,KITUI
13344146,MWAANI,13,KITUI
13344147,KYUNDUANI,13,KITUI
13344148,KAONDU,13,KITUI
13344149,KWA VONZA,13,KITUI
13344150,MASAANI,13,KITUI
13344151,TANGANYIKA,13,KITUI
13344152,NGAMYONE,13,KITUI
13344153,KILIKO,13,KITUI
13344154,KONZA,13,KITUI
13344155,USENG'YO,13,KITUI
13344156,THOME,13,KITUI
13344157,MIKUYUNI,13,KITUI
13344158,KWA KILYA,13,KITUI
13344159,IIANI PRIMARY SCHOOL,13,KITUI
13344201,HOT COURSES,13,KITUI
13350201,NGUUKU,13,KITUI
13350202,KATSE,13,KITUI
13350203,THARAKA,13,KITUI
13350204,NTHANGANI,13,KITUI
13350205,NGUNGANI,13,KITUI
13350206,KATAMA,13,KITUI
13350207,KANZINWA,13,KITUI
13350208,GATORONI,13,KITUI
13350209,KALIWA,13,KITUI
13350210,KAMAYAGI,13,KITUI
13350211,KASYALANI,13,KITUI
13350212,KONYU,13,KITUI
13350213,NGOMBENI,13,KITUI
13350214,MUSOSYA,13,KITUI
13350215,MBANGWANI,13,KITUI
13350216,NGAANI,13,KITUI
13350217,KAMBUSU,13,KITUI
13350218,KAMATUMO,13,KITUI
13350219,MUVINGE,13,KITUI
13350220,KARIINI,13,KITUI
13350221,MBARANI,13,KITUI
13350222,KAMATHITU,13,KITUI
13350223,KALATINE,13,KITUI
13350224,KAUNDU,13,KITUI
13350225,KATHUMU LANI,13,KITUI
13350226,THUA,13,KITUI
13350227,KATHIANI,13,KITUI
13350228,NYAMANZEI,13,KITUI
13350229,KATUKA,13,KITUI
13350230,KWAMUSILA,13,KITUI
13350231,CIAITUNGU,13,KITUI
13350232,ITINDA,13,KITUI
13350233,SYOMUKII,13,KITUI
13350234,IKOONGO,13,KITUI
13350235,KYUGA,13,KITUI
13350236,MUTIUNI,13,KITUI
13350237,GATUNDU,13,KITUI
13350238,MIRAMBAIKAMBA,13,KITUI
13350239,KASIONI,13,KITUI
13350240,MPUKU,13,KITUI
13350241,KAISINGA,13,KITUI
13350242,KANYENGYA,13,KITUI
13350243,GACIGONGO PRIMARY SCHOOL,13,KITUI
13350244,TONDORA,13,KITUI
13350245,KANYUNGU,13,KITUI
13350246,ST FRANCIS-KATSE,13,KITUI
13350247,TYAA-KAMUTHALE,13,KITUI
13350248,KATUUNI,13,KITUI
13350249,MASUKANIONI,13,KITUI
13350250,MUTHWANI,13,KITUI
13350251,NDOO,13,KITUI
13350253,PRISIM JUNIOR ACADEMY,13,KITUI
13351101,KILONZO,13,KITUI
13351102,NZAMBANI,13,KITUI
13351103,MATHULINI,13,KITUI
13351104,SYOMBUKU,13,KITUI
13351105,KYANIKA (MOI),13,KITUI
13351106,KAVALULA,13,KITUI
13351107,NGENGI,13,KITUI
13351201,KANGWENI,13,KITUI
13351202,KAVINGO,13,KITUI
13351203,KIVUMBUNI,13,KITUI
13351204,KIINI,13,KITUI
13351205,IKUYUNI,13,KITUI
13351206,KAMUUNGU,13,KITUI
13351207,KAMALE,13,KITUI
13351208,ITHUMULA,13,KITUI
13351209,KYUNDUANI,13,KITUI
13351301,NZANGATHI,13,KITUI
13351302,KIIMANI,13,KITUI
13351303,UTWIINI,13,KITUI
13351304,KANZAUWU,13,KITUI
13351305,KANDUTI,13,KITUI
13351306,KIVUTINI,13,KITUI
13351307,NDUNGA,13,KITUI
13351308,KALULU,13,KITUI
13351309,NGOMANGO,13,KITUI
13351310,KATUMBU,13,KITUI
13351311,MBANGULO,13,KITUI
13351401,INYUU,13,KITUI
13351402,KWA AMUTEI,13,KITUI
13351403,KITHO,13,KITUI
13351404,KANGUU,13,KITUI
13351405,KANZOOKO,13,KITUI
13351406,KWA WEWA,13,KITUI
13351407,KINZENI,13,KITUI
13351408,KAMAEMBE,13,KITUI
13351409,KIONGWE,13,KITUI
13352101,TSEIKURU,13,KITUI
13352102,KAIVIRYA,13,KITUI
13352103,NZANZENI,13,KITUI
13352104,KALIMBUI,13,KITUI
13352105,NGALANGE,13,KITUI
13352106,MWANGEA,13,KITUI
13352107,KATHUNGU,13,KITUI
13352108,CIOKEREKE,13,KITUI
13352109,KARANGENI,13,KITUI
13352110,NGILUNI,13,KITUI
13352111,MAKENA,13,KITUI
13352201,PHILIP MWANADU PRIMARY,13,KITUI
13352202,USUENI,13,KITUI
13352203,MUSAVANI,13,KITUI
13352204,KYENINI,13,KITUI
13352205,KAMALI,13,KITUI
13352206,KYAMALUTU,13,KITUI
13352207,ITUNGUNI,13,KITUI
13352208,SIVETA,13,KITUI
13352209,KALUMU,13,KITUI
13352210,KITHAYONI,13,KITUI
13352211,KAKUNGUU,13,KITUI
13352301,MASYUNGWA,13,KITUI
13352302,KATUMBI,13,KITUI
13352303,NDOONI,13,KITUI
13352304,MULANGONI,13,KITUI
13352305,KASAINI,13,KITUI
13352306,KAKAUNI,13,KITUI
13352307,KATILINGE,13,KITUI
13352308,ITHOKA,13,KITUI
13352309,KINOLU,13,KITUI
13352310,IKATHIMA,13,KITUI
13353101,KATULANI,13,KITUI
13353102,KAVUTA,13,KITUI
13353103,MANGINA,13,KITUI
13353104,YAKALIA,13,KITUI
13353105,KALIKUVU,13,KITUI
13353106,IVUKU,13,KITUI
13353107,KAMUTI,13,KITUI
13353108,KAKUUNI,13,KITUI
13353109,NZUKINI,13,KITUI
13353110,KYANDUI,13,KITUI
13353111,SOOMA,13,KITUI
13353112,KIKUMINI,13,KITUI
13353113,NDETANI,13,KITUI
13353114,ITHIMANI,13,KITUI
13353115,KANGOSE,13,KITUI
13353116,IVOVOA,13,KITUI
13353117,MAAMANI,13,KITUI
13353118,KITULUNI,13,KITUI
13353119,KAVOKO,13,KITUI
13353120,MAAINI,13,KITUI
13353121,MALUNGU,13,KITUI
13353122,KWA - MUKASA,13,KITUI
13353201,MULANGO,13,KITUI
13353202,KANGALU,13,KITUI
13353203,KYANGUNGA,13,KITUI
13353204,WII,13,KITUI
13353205,KITHAMBANGII,13,KITUI
13353206,KITUNDU,13,KITUI
13353207,KAVISI,13,KITUI
13353208,KISEKINI,13,KITUI
13353209,MWANIA,13,KITUI
13353210,YUMBISYE,13,KITUI
13353211,KANGUNDO,13,KITUI
13353212,KATHUKINI,13,KITUI
13353213,MANOONI,13,KITUI
13353214,ST JOHN'S SYILUMANI,13,KITUI
13353215,KILUKUYA,13,KITUI
13353216,KANYUMU,13,KITUI
13353217,KAUMBA,13,KITUI
13353218,KYAMBITI,13,KITUI
13353219,SOUTH EASTERN MARANATHA,13,KITUI
13353301,KAVISUNI,13,KITUI
13353302,KATHUNGI,13,KITUI
13353303,MALIKU,13,KITUI
13353304,MAVINDINI,13,KITUI
13353305,KISYOKA,13,KITUI
13353306,KATHUNGU,13,KITUI
13353307,KALALA,13,KITUI
13353308,MITHONGO,13,KITUI
13353309,MASOKA,13,KITUI
13353310,KILEVI,13,KITUI
13353311,IKAVE,13,KITUI
13353312,KATUMBA,13,KITUI
13353313,KIKUUNI,13,KITUI
13353314,KITOONEO,13,KITUI
13353315,NZUNGUNI,13,KITUI
13353316,YOVOVO,13,KITUI
13353317,KITAMAA,13,KITUI
13354101,ITUKI,13,KITUI
13354102,KISASI,13,KITUI
13354103,NGILUNI,13,KITUI
13354104,KAVASYA,13,KITUI
13354105,SEEKEA,13,KITUI
13354106,UNG'AATU,13,KITUI
13354107,SYUASINI,13,KITUI
13354108,KALATINE,13,KITUI
13354109,KWA KUTU,13,KITUI
13354110,NGANGANI,13,KITUI
13354111,KITUNGATI,13,KITUI
13354112,NGUUNI,13,KITUI
13354113,MUKAMENI,13,KITUI
13354114,KWA KYEE,13,KITUI
13354115,KISIKINI,13,KITUI
13354116,UTAWALA,13,KITUI
13354117,MWIWE,13,KITUI
13354118,MANZINI,13,KITUI
13354119,MUKUNDI,13,KITUI
13354120,KILINYAA,13,KITUI
13354121,KATWALA,13,KITUI
13354122,WAYANI,13,KITUI
13354201,MBITINI,13,KITUI
13354202,MOSA,13,KITUI
13354203,KATANGASUA,13,KITUI
13354204,WINGOO,13,KITUI
13354205,IKOTA MWITHE,13,KITUI
13354206,MAANGANI,13,KITUI
13354207,MWINZENGI,13,KITUI
13354208,KAMULU,13,KITUI
13354209,KILIVI,13,KITUI
13354210,MULUTI,13,KITUI
13354211,MISUUNI,13,KITUI
13354212,KYA-MUSIVI,13,KITUI
13354213,KWA KASAU,13,KITUI
13354214,USANG'A,13,KITUI
13354215,KIVUUNI,13,KITUI
13354216,MUAMBANI,13,KITUI
13354217,ISOVYA,13,KITUI
13354218,MAKOLONGO,13,KITUI
13354219,NEW HOPE EDUCATIONAL CENTRE,13,KITUI
13357101,IKUTHA,13,KITUI
13357102,KASAALA,13,KITUI
13357103,KYOANI,13,KITUI
13357104,MAVIA,13,KITUI
13357105,KIVUTI,13,KITUI
13357106,KWA KIMWELI,13,KITUI
13357107,MUTULU,13,KITUI
13357108,NGAWUNI,13,KITUI
13357109,NGWATE,13,KITUI
13357110,KIANGU,13,KITUI
13357111,NDILI,13,KITUI
13357112,YUUMBU,13,KITUI
13357113,KALULUINI,13,KITUI
13357114,KISOU,13,KITUI
13357115,IMIWA,13,KITUI
13357116,YANZATI,13,KITUI
13357117,MUTUNI,13,KITUI
13357118,NZEVENI,13,KITUI
13357119,MATIKONI,13,KITUI
13357120,ATHI,13,KITUI
13357121,KALIVU,13,KITUI
13357122,KITUTI,13,KITUI
13357123,KILAWA,13,KITUI
13357124,ILENGI,13,KITUI
13357125,MONGUNI,13,KITUI
13357126,NZAINI,13,KITUI
13357127,KATILINI,13,KITUI
13357128,KAIVISI,13,KITUI
13357129,MALUMA,13,KITUI
13357130,KATULU,13,KITUI
13357131,MAKUENI,13,KITUI
13357132,KANGALA,13,KITUI
13357133,KYANDULA,13,KITUI
13357134,MUAMBANI,13,KITUI
13357135,MUAANI,13,KITUI
13357136,MUKUANIMA,13,KITUI
13357137,MUKUNDAA,13,KITUI
13357138,KISIIO,13,KITUI
13357139,MUTONYAITHO,13,KITUI
13357140,IVUKUVUKU,13,KITUI
13357141,MBUI NDUNE,13,KITUI
13357142,YOLOMUNI,13,KITUI
13357143,KYANGIU,13,KITUI
13357144,MBAKONI,13,KITUI
13357145,MWAMBA ISYUKO,13,KITUI
13357146,TIMBONI,13,KITUI
13357147,MWAMBUA,13,KITUI
13357148,MUTEETU,13,KITUI
13357149,MWAATHE,13,KITUI
13357150,MITALANI,13,KITUI
13357151,NDIVUNI,13,KITUI
13357152,ATONGOI,13,KITUI
13357153,NTHWAIANI,13,KITUI
13357154,YONGO,13,KITUI
13357155,MBOONI,13,KITUI
13357156,IMATHOKA,13,KITUI
13357157,TSAVO PRIMARY,13,KITUI
13357158,YAANA PRIMARY,13,KITUI
13357159,KAVETE PRIMARY,13,KITUI
13357160,MEMBOO,13,KITUI
13357161,KAMUNYUNI PRIMARY SCHOOL,13,KITUI
13357162,SEMBENI PRIMARY SCHOOL,13,KITUI
13357260,KANZIKO,13,KITUI
13357261,SIMISI,13,KITUI
13357262,MWANGALA,13,KITUI
13357263,MUTHUE,13,KITUI
13357264,VUTU PRY SCH,13,KITUI
13357265,MWANIANGA PRIMARY,13,KITUI
13357266,KASIVUNI PRY SCH,13,KITUI
13357267,KITUVWI PRY SCH,13,KITUI
13357268,MIKONGOONI PRY SCH,13,KITUI
13357269,EKANI PRY SCH,13,KITUI
13357270,KAKITHYA PRY SCH,13,KITUI
13357271,KYANYAA PRY SCH,13,KITUI
13357272,KYATULU PRY SCH,13,KITUI
13360101,MATINYANI A.I.C,13,KITUI
13360102,KYAMBUSYA,13,KITUI
13360103,MATINYANI D.EB,13,KITUI
13360104,KUNIKILA,13,KITUI
13360105,KWA NDONGA,13,KITUI
13360106,KAKUMI,13,KITUI
13360107,KIKANGA,13,KITUI
13360108,NDALANI,13,KITUI
13360109,KITHUNZI,13,KITUI
13360110,MBAVAE,13,KITUI
13360111,KATHEUNI,13,KITUI
13360112,KALIA,13,KITUI
13360113,KITUNDUNI,13,KITUI
13360114,KAUMA,13,KITUI
13360115,MASEKI,13,KITUI
13360116,KYAANI,13,KITUI
13360117,KYENI,13,KITUI
13360118,KAVUMBU,13,KITUI
13360119,KATHUMA,13,KITUI
13360120,KITUMBI,13,KITUI
13360121,KWA MUSYIMI,13,KITUI
13360122,KYAMBEVO,13,KITUI
13360123,KITHUMULA,13,KITUI
13360124,MIKUYU MIKYA,13,KITUI
13360125,KATHIVO,13,KITUI
13360126,KWA MULUNGU,13,KITUI
13360127,KWA MUTONGA,13,KITUI
13360128,NDIUNI,13,KITUI
13360129,MANZI ITUMO,13,KITUI
13360130,KOMBU,13,KITUI
13360131,KALINDILO,13,KITUI
13360132,KWA MUMO,13,KITUI
13360133,KALIMBEVO,13,KITUI
13360134,KITHUIAINI,13,KITUI
13360135,SYO KITHUMBI,13,KITUI
13360136,MASELELE,13,KITUI
13360137,ACK NGOMANGO,13,KITUI
13360138,KWANDILA,13,KITUI
13360139,KWA SILU,13,KITUI
13360140,KILIMU,13,KITUI
13360141,MITHIKWANI,13,KITUI
13360142,MARANATHA PRIMARY SCHOOL,13,KITUI
14303101,KANGARU,14,EMBU
14303102,ITABUA,14,EMBU
14303103,EMBU URBAN,14,EMBU
14303104,EMBU COUNTY,14,EMBU
14303105,GATUNDURI,14,EMBU
14303106,ST MICHAEL,14,EMBU
14303107,KIANGIMA,14,EMBU
14303108,NTHAMBO,14,EMBU
14303109,GATONDO,14,EMBU
14303110,KIMANGARU,14,EMBU
14303111,KAMIU,14,EMBU
14303112,IVECHE,14,EMBU
14303113,NJUKIRI,14,EMBU
14303114,LION'S EMBU,14,EMBU
14303115,CARLO LIVIERO,14,EMBU
14303116,ST. PETER & PAUL,14,EMBU
14303117,ST PETER'S GATITURI,14,EMBU
14303119,EMBU SHEPHERD,14,EMBU
14303120,MODERN GREEN JUNIOR SCHOOL,14,EMBU
14303123,EVALYN SCHOOL COMPLEX,14,EMBU
14303124,BONANZA SCHOOL,14,EMBU
14303125,MUTHATARI ACADEMY,14,EMBU
14303127,TENRI PRIMARY SCHOOL,14,EMBU
14303128,OUR LADY OF ASSUMPTION,14,EMBU
14303129,EMBU KAWA ACADEMY,14,EMBU
14303130,EMMANUEL,14,EMBU
14303132,HAVARD ACADEMY,14,EMBU
14303133,EMBU PRISON,14,EMBU
14303134,GAKINDURIRI,14,EMBU
14303135,HAPPY LAND ACADEMY,14,EMBU
14303136,ST. JOHN'S ACADEMY KIMANGARU,14,EMBU
14303137,EMBU VISION JUNIOR,14,EMBU
14303201,KITHEGI,14,EMBU
14303202,D E B RUKIRA,14,EMBU
14303203,KIHUMBU,14,EMBU
14303204,ST JOSEPH'S,14,EMBU
14303205,ST ANDREW'S,14,EMBU
14303206,KAMUTHATHA BOARDING,14,EMBU
14303207,MBUKORI,14,EMBU
14303208,NEMBURE,14,EMBU
14303209,KEVOTE,14,EMBU
14303210,KITHIMU,14,EMBU
14303211,ITHANGAWE,14,EMBU
14303212,C C M NGUIRE,14,EMBU
14303213,ST CATHERINE KERURI,14,EMBU
14303214,CONSOLATA GIRLS KEVOTE,14,EMBU
14303215,ACK ST PETER RUNG'ANG'A,14,EMBU
14303216,JOSEPH ALLAMANO,14,EMBU
14303217,ST FRANCIS PROGRESSIVE ACADEMY KITH,14,EMBU
14303218,ST MARKS KARUE,14,EMBU
14303219,TENDE,14,EMBU
14303220,KIANDUNDU,14,EMBU
14303221,EMBU FAITHSPRINGS,14,EMBU
14303222,ST JOSEPH TARBES,14,EMBU
14303223,ACK IGUMO,14,EMBU
14303224,MOTHER ANGELINE,14,EMBU
14303226,ST PHILLIPS MAKENGI,14,EMBU
14303227,MUNJA BETHANI ACADEMY,14,EMBU
14303537,EMBU PRIVATE,14,EMBU
14312101,SIAKAGO,14,EMBU
14312102,GITIBURI,14,EMBU
14312103,A.C.K RIANDU,14,EMBU
14312104,KUNE,14,EMBU
14312105,KAMUGU,14,EMBU
14312106,GIKUYARI,14,EMBU
14312107,MUCHONOKE,14,EMBU
14312108,MWONDU,14,EMBU
14312109,KABACHI,14,EMBU
14312110,KIANAMU,14,EMBU
14312111,KAMBARU,14,EMBU
14312112,CIANYI,14,EMBU
14312113,MATHAI,14,EMBU
14312114,MAKUNGURU,14,EMBU
14312117,GANGARA,14,EMBU
14312118,KIRIE,14,EMBU
14312119,KIVUE C.C.M,14,EMBU
14312120,ITIIRA,14,EMBU
14312121,MICHEGETHIU,14,EMBU
14312122,CIERIA,14,EMBU
14312123,KARAMBARI,14,EMBU
14312124,KIAMBERE SCHOOL COMPLEX,14,EMBU
14312125,MBARWARI,14,EMBU
14312126,NGUTHI,14,EMBU
14312127,NGIIRI,14,EMBU
14312128,NDUTORI,14,EMBU
14312129,KIANJOGU,14,EMBU
14312130,KANDOMBA,14,EMBU
14312131,KIAMUGONGO,14,EMBU
14312132,KAGERI,14,EMBU
14312133,KAUNGU,14,EMBU
14312134,KATHITU,14,EMBU
14312135,WITWA,14,EMBU
14312136,MUNG'AU,14,EMBU
14312137,KARIMARI,14,EMBU
14312138,KAVUI,14,EMBU
14312140,GATAKARI,14,EMBU
14312141,ELLAS JUNIOR ACADEMY,14,EMBU
14312142,KWANDWAMBOGO,14,EMBU
14312143,MORNING STAR PREPARATORY,14,EMBU
14312144,HARMONY PREMIER ACADEMY,14,EMBU
14312145,MUKORORIA,14,EMBU
14312146,MASHARIKI ACADEMY EDUCATION CENTRE,14,EMBU
14312147,PIONEER JUNIOR ACADEMY,14,EMBU
14312301,KANYUAMBORA,14,EMBU
14312302,GWAKAITHI,14,EMBU
14312303,KAVENGERO,14,EMBU
14312304,GITII,14,EMBU
14312305,KANYUERI,14,EMBU
14312306,KANYANGI,14,EMBU
14312307,CIANTHIA,14,EMBU
14312308,KARIGIRI,14,EMBU
14312309,IRIRI,14,EMBU
14312310,GATATHA,14,EMBU
14312311,KARANGARE,14,EMBU
14312312,ST PETER'S ISHIARA,14,EMBU
14312313,MUTHANTHARA,14,EMBU
14312314,CIANGERA,14,EMBU
14312315,KIANJERU,14,EMBU
14312316,KAMUTU,14,EMBU
14312317,KOGARI,14,EMBU
14312318,KAMBUNGU,14,EMBU
14312319,KATHANGARI,14,EMBU
14312320,ST ANDREWS NTHIGIRANI,14,EMBU
14312321,KIANTHENGE,14,EMBU
14312322,MBACHI,14,EMBU
14312323,NJARANGE,14,EMBU
14312324,KIGWAMBITI,14,EMBU
14312325,KARUARI,14,EMBU
14312326,KATHIGAGACERU,14,EMBU
14312327,NGUNYUMU,14,EMBU
14312328,NGOCE,14,EMBU
14312329,KIRIGO,14,EMBU
14312330,KAMIGUA,14,EMBU
14312331,KYENIRE,14,EMBU
14312332,KAMWAA,14,EMBU
14312333,KATHAGUTARI,14,EMBU
14312334,OVAVIRE,14,EMBU
14312335,MANGOTE,14,EMBU
14312336,KAMUKANYA,14,EMBU
14312337,RWANJERU,14,EMBU
14312338,KIATHAMBU,14,EMBU
14312339,MUTIRIEGURU,14,EMBU
14312340,ST MARY'S NTHABARI,14,EMBU
14312341,NGARWERERI,14,EMBU
14312342,IBUTUKA,14,EMBU
14312343,CIAKUNGUGU,14,EMBU
14312344,KUUI,14,EMBU
14312345,ST PAUL MBARAGA,14,EMBU
14312346,ITURURI,14,EMBU
14312347,USAMBARA,14,EMBU
14312348,MUGWANJOGU,14,EMBU
14312349,ST MARY'S KANGANGA,14,EMBU
14312350,GATORORORI,14,EMBU
14312351,MINIMAX ACADEMY,14,EMBU
14312352,ST LUCY'S ACADEMY,14,EMBU
14312353,PRECIOUS KIDS ACADEMY,14,EMBU
14312354,KATHARARA VICTORIA ACADEMY,14,EMBU
14312355,ST TERESA FASCE,14,EMBU
14312356,FEATHER EDUCATION CENTRE,14,EMBU
14312357,ZABA,14,EMBU
14312358,NICODEMUS ACADEMY,14,EMBU
14312359,ST. LUTHER'S PREPARATORY,14,EMBU
14312360,KINGS BRIDGE SCHOOL-ISHIARA,14,EMBU
14312445,MBEERE PRIVATE,14,EMBU
14333101,ACK ENA,14,EMBU
14333102,A C K KANJA,14,EMBU
14333103,C.C.M NTHAGAIYA,14,EMBU
14333104,C.C.M KIGAA,14,EMBU
